; Some pipe(|) separated metadata about the audio chapters included in the corpus.
;
; The meaning of the fields in left-to-right order is as follows:
;
; chapter_id: the ID of the chapter in the LibriVox's database
; reader_id: the ID of the reader in the LibriVox's database
; duration: how many minutes of this chapter are used in the corpus
; subset: the corpus subset to which this chapter is assigned
; project_id: the LibriVox project ID
; book_id: the Project Gutenberg's ID for the book on which the LibriVox project is based
; chapter_title: the title of the chapter on LibriVox
; project_title: the title of the LibriVox project
;
;ID    |READER|MINUTES| SUBSET           | PROJ.|BOOK ID| CH. TITLE | PROJECT TITLE
52159  | 5874 | 14.68 | train-other-500  | 4953 | 30601 | Chapter 3, part 1 | How to Analyze People on Sight Through the Science of Human Analysis: The Five Human Types
52160  | 5874 | 15.20 | train-other-500  | 4953 | 30601 | Chapter 3, part 2 | How to Analyze People on Sight Through the Science of Human Analysis: The Five Human Types
52164  | 5911 | 18.40 | train-other-500  | 4953 | 30601 | Chapter 5, part 2 | How to Analyze People on Sight Through the Science of Human Analysis: The Five Human Types
52195  | 4438 | 7.25  | train-clean-360  | 4954 | 1056  | 12 - Chapter XII | Martin Eden
53035  | 5825 | 13.99 | train-other-500  | 4984 | 2842  | Chapter 5-The Doom Pool | Black Heart and White Heart
53038  | 6127 | 7.53  | train-other-500  | 4985 | 24875 | A Fortunate Mistake | Lucy Maud Montgomery Short Stories, 1904
53046  | 5321 | 11.02 | train-other-500  | 4985 | 24875 | Mrs. March's Revenge | Lucy Maud Montgomery Short Stories, 1904
53048  | 5910 | 13.96 | train-other-500  | 4985 | 24875 | Natty of Blue Point | Lucy Maud Montgomery Short Stories, 1904
53049  | 6267 | 3.71  | dev-other        | 4985 | 24875 | Penelope's Party Waist | Lucy Maud Montgomery Short Stories, 1904
53143  | 5910 | 4.34  | train-other-500  | 4987 | 31184 | The Song of the Wheels | Poems
53181  | 5285 | 2.39  | train-other-500  | 4990 | 18464 | Deacon's Masterpiece, The | Wit and Humor of America, Vol 01
53254  | 6749 | 8.05  | train-other-500  | 4992 | 169   | 13 - The Streets of the Burg of the Four Friths | Well at the World's End
53256  | 6749 | 7.93  | train-other-500  | 4992 | 169   | 15 - 	How Ralph Departed From the Burg of the Four Friths | Well at the World's End
53261  | 6947 | 6.65  | train-other-500  | 4992 | 169   | 20 - 	Ralph Meeteth a Man in the Wood | Well at the World's End
53262  | 6947 | 5.09  | train-other-500  | 4992 | 169   | 21 - 	Ralph Weareth Away Three Days Uneasily | Well at the World's End
53263  | 6947 | 12.03 | train-other-500  | 4992 | 169   | 22 - An Adventure in the Wood | Well at the World's End
53264  | 6947 | 6.45  | train-other-500  | 4992 | 169   | 23 -   	The Leechcraft of the Lady | Well at the World's End
53320  | 6550 | 8.13  | train-clean-360  | 4997 | 2048  | 09 - The Art of Book-making | Sketch Book of Geoffrey Crayon, Gent.
53342  | 6567 | 25.05 | train-clean-360  | 4997 | 2048  | 31 - The Pride of the Village | Sketch Book of Geoffrey Crayon, Gent.
53343  | 6550 | 10.75 | train-clean-360  | 4997 | 2048  | 32 - The Angler | Sketch Book of Geoffrey Crayon, Gent.
53458  | 5635 | 8.79  | train-clean-360  | 5002 | 4357  | 05 - The Enchanted Types | American Fairy Tales
53496  | 5826 | 9.82  | train-other-500  | 5003 | 3045  | 28 - Showing How Major Grantly Took a Walk. | Last Chronicle of Barset
53497  | 5826 | 8.30  | train-other-500  | 5003 | 3045  | 29 - Miss Lily Dale's Logic. | Last Chronicle of Barset
53512  | 5136 | 8.83  | train-other-500  | 5003 | 3045  | 44 - I Suppose I Must Let You Have It. | Last Chronicle of Barset
53638  | 816  | 11.14 | train-clean-360  | 5008 | 24022 | Stave 05 | Christmas Carol (Version 3)
53906  | 4344 | 9.64  | train-other-500  | 5019 | 2667  | Chapter 14 | Vicar of Wakefield (version 2)
54006  | 5975 | 25.12 | train-clean-360  | 5023 | 1751  | 04 - The Talisman of Solomon (Part II) | Twilight Land
54007  | 6078 | 11.24 | train-clean-100  | 5023 | 1751  | 05 - Ill-Luck and the Fiddler | Twilight Land
54013  | 6078 | 13.78 | train-clean-100  | 5023 | 1751  | 11 - The Fruit of Happiness | Twilight Land
54016  | 5940 | 17.22 | train-clean-360  | 5023 | 1751  | 14 - Wisdom's Wages and Folly's Pay | Twilight Land
54019  | 5952 | 13.50 | train-other-500  | 5023 | 1751  | 17 - Where to Lay the Blame | Twilight Land
54083  | 8432 | 5.31  | train-other-500  | 5030 | 3169  | 5: A Conference On Deck | Pursuit of the House-Boat
54099  | 3588 | 10.27 | train-other-500  | 5031 | 1839  | Chapter VI | Other Things Being Equal
54108  | 587  | 11.72 | train-clean-100  | 5031 | 1839  | Chapter XV | Other Things Being Equal
54186  | 2587 | 9.22  | train-other-500  | 5037 | 34610 | Schumann, the Intimate | How to Appreciate Music
54188  | 5840 | 15.12 | train-other-500  | 5037 | 34610 | With PaderewskiA Modern Pianist on Tour | How to Appreciate Music
54193  | 5840 | 5.76  | train-other-500  | 5037 | 34610 | A Note on Chamber Music | How to Appreciate Music
54280  | 5244 | 9.85  | train-other-500  | 5046 | 33695 | 8 - The Yellow Domino, part 1 | X Y Z - A Detective Story
54390  | 5893 | 10.57 | train-other-500  | 5052 | 5962  | 10 - What Does it Matter? | Oh, Money! Money!
54391  | 5893 | 12.11 | train-other-500  | 5052 | 5962  | 11 - Santa Claus Arrives | Oh, Money! Money!
54413  | 5970 | 13.54 | train-other-500  | 5053 | 17854 | 02 - A Farewell Dinner | Sport of the Gods
54419  | 6051 | 7.17  | train-other-500  | 5053 | 17854 | 08 - An Evening Out | Sport of the Gods
54421  | 6051 | 6.98  | train-other-500  | 5053 | 17854 | 10 - A Visitor from Home | Sport of the Gods
54425  | 5808 | 11.86 | train-clean-100  | 5053 | 17854 | 14 - Frankenstein | Sport of the Gods
54428  | 5970 | 14.23 | train-other-500  | 5053 | 17854 | 17 - A Yellow Journal | Sport of the Gods
54487  | 6317 | 25.20 | train-clean-360  | 5056 | 16960 | 7 - President Wilson and the World War (continued) | History of the United States, Vol. VII
54535  | 5778 | 11.03 | train-clean-100  | 5058 | 32628 | 25 - James McNeill Whistler | Child's Book of American Biography
54612  | 5949 | 4.58  | train-other-500  | 5064 | 29021 | 02 - The Fairy | Fairy Tales of Charles Perrault
54613  | 5940 | 7.84  | train-clean-360  | 5064 | 29021 | 03 - Blue Beard | Fairy Tales of Charles Perrault
54656  | 6072 | 7.25  | train-other-500  | 5066 | 4605  | 00 - Letter of Dedication | Basil
54659  | 5868 | 10.17 | train-clean-360  | 5066 | 4605  | 03 - Part 1 chapter 3 | Basil
54666  | 5606 | 16.00 | train-clean-360  | 5066 | 4605  | 10 - Part 1 chapter 10 | Basil
54667  | 5606 | 9.11  | train-clean-360  | 5066 | 4605  | 11 - Part 1 chapter 11 | Basil
54683  | 6145 | 14.68 | train-other-500  | 5066 | 4605  | 27 - Part 3 chapter 7 part 1 | Basil
54685  | 6145 | 15.39 | train-other-500  | 5066 | 4605  | 29 - Part 3 chapter 8 part 1 | Basil
54868  | 4779 | 8.90  | train-other-500  | 5074 | 26541 | 30 - The Aunt and The Uncle | Vicar of Bullhampton
55088  | 5868 | 7.70  | train-clean-360  | 5080 | 1697  | Preface | Madam How and Lady Why
55091  | 5733 | 9.92  | train-other-500  | 5080 | 1697  | Chapter 2 - Earthquakes | Madam How and Lady Why
55099  | 5733 | 20.30 | train-other-500  | 5080 | 1697  | Chapter 10 - Field and Wild pt 1 | Madam How and Lady Why
55142  | 5468 | 7.17  | train-other-500  | 5082 | 20473 | Opening the Bazaar | Grace Harlowe's Third Year at Overton College by Jessie Graham Flower
55202  | 5968 | 8.30  | train-clean-360  | 5084 | 362   | Old Friends and New | Miss Billy's Decision
55211  | 6000 | 13.56 | train-clean-100  | 5084 | 362   | A Girl and a Bit of Lowestoft | Miss Billy's Decision
55218  | 177  | 8.43  | train-other-500  | 5084 | 362   | The Cause and Bertram | Miss Billy's Decision
55228  | 4323 | 4.03  | dev-other        | 5084 | 362   | Bertram Takes the Reins | Miss Billy's Decision
55449  | 1492 | 12.85 | train-other-500  | 5094 | 21816 | Chapters 11 and 12 | Confidence-Man: His Masquerade
55856  | 5304 | 10.59 | train-clean-360  | 5106 | 6955  | Chapter 15, The Honeyed Word | Prince and Betty
55927  | 5935 | 9.34  | train-clean-360  | 5112 | 31243 | CH.6 SHIPS | Twentieth Century Inventions: A Forecast
56146  | 6077 | 11.65 | train-other-500  | 5120 | 34221 | Chapter XXI. Wireless Telegraphy | Nature's Miracles Volume 3: Electricity and Magnetism
56165  | 6064 | 8.30  | train-clean-100  | 5121 | 34944 | 10 - A Sophomore | Brenda, Her School and Her Club
56168  | 6064 | 7.92  | train-clean-100  | 5121 | 34944 | 13 - Great Expectations | Brenda, Her School and Her Club
56170  | 6102 | 9.24  | train-other-500  | 5121 | 34944 | 15 - A Poet at Home | Brenda, Her School and Her Club
56174  | 6082 | 12.37 | train-clean-360  | 5121 | 34944 | 19 - Nora's Thoughtlessness | Brenda, Her School and Her Club
56175  | 6082 | 12.69 | train-clean-360  | 5121 | 34944 | 20 - Fidessa and Her Mistress | Brenda, Her School and Her Club
56178  | 6102 | 6.37  | train-other-500  | 5121 | 34944 | 23 - Almost Ready | Brenda, Her School and Her Club
56179  | 6120 | 12.46 | train-clean-360  | 5121 | 34944 | 24 - An Evening's Fun | Brenda, Her School and Her Club
56222  | 6032 | 11.30 | train-clean-360  | 5123 | 15419 | 05 - Letter V Society - Conversation | Letters to a Daughter and A Little Sermon to School Girls
56405  | 6025 | 10.59 | train-other-500  | 5136 | 12081 | 03 - Lucretia Mott | Lives of Girls Who Became Famous
56574  | 5189 | 7.04  | train-clean-360  | 5141 | 18465 | Letter, A | Wit and Humor of America, Vol 02
56594  | 4570 | 2.46  | dev-other        | 5141 | 18465 | Hoosier and the Salt Pile, The | Wit and Humor of America, Vol 02
56640  | 6726 | 7.99  | train-other-500  | 5142 | 1674  | 20 - NEW TRIALS | Narrative of Sojourner Truth
56723  | 5038 | 5.80  | train-other-500  | 5147 | 3600  | 12 - OF CONSTANCY | Essays book 1
56730  | 7092 | 30.15 | train-other-500  | 5147 | 3600  | 19 - THAT TO STUDY PHILOSOPY IS TO LEARN TO DIE | Essays book 1
56749  | 6713 | 12.85 | train-other-500  | 5147 | 3600  | 38 - OF SOLITUDE | Essays book 1
56777  | 6038 | 17.16 | train-clean-360  | 5148 | 34912 | Woman's Long Struggle for Things of the Mind, Part 2 | Woman in Science
56778  | 6038 | 8.01  | train-clean-360  | 5148 | 34912 | Woman's Long Struggle for Things of the Mind, Part 3 | Woman in Science
56787  | 6010 | 14.31 | train-other-500  | 5148 | 34912 | Women in Astronomy, Part 2 | Woman in Science
56788  | 6010 | 15.86 | train-other-500  | 5148 | 34912 | Women in Physics | Woman in Science
56837  | 5984 | 8.38  | train-clean-360  | 5150 | 171   | 24 - Mystery Developed | Charlotte Temple
56840  | 5984 | 7.97  | train-clean-360  | 5150 | 171   | 27 - Pensive She Mourn'd | Charlotte Temple
56885  | 6467 | 2.09  | dev-other        | 5152 | 34757 | The Auspicious Vision | Mashi and Other Stories
57154  | 6075 | 13.02 | train-clean-360  | 5163 | 5118  | 11 - Volume I Chapter 11 | American Senator
57156  | 6075 | 12.06 | train-clean-360  | 5163 | 5118  | 13 - Volume I Chapter 13 | American Senator
57158  | 5789 | 8.46  | train-clean-100  | 5163 | 5118  | 15 - Volume I Chapter 15 | American Senator
57179  | 4331 | 9.70  | train-clean-360  | 5163 | 5118  | 36 - Volume II Chapter 9 | American Senator
57180  | 4331 | 8.16  | train-clean-360  | 5163 | 5118  | 37 - Volume II Chapter 10 | American Senator
57188  | 6131 | 14.74 | train-other-500  | 5163 | 5118  | 45 - Volume II Chapter 18 | American Senator
57195  | 5789 | 8.56  | train-clean-100  | 5163 | 5118  | 52 - Volume II Chapter 25 | American Senator
57347  | 5951 | 8.87  | train-other-500  | 5167 | 24554 | 16 - Griffin Leeds at a Discount | Down South or Yacht Adventure in Florida
57348  | 5951 | 7.55  | train-other-500  | 5167 | 24554 | 17 - Poor Griff and his Counsel | Down South or Yacht Adventure in Florida
57405  | 6319 | 1.71  | dev-clean        | 5170 | 11582 | 04 - The Flood | Old Greek Stories
57416  | 6446 | 6.31  | train-clean-360  | 5170 | 11582 | 15 - The Wonderful Artisan | Old Greek Stories
57446  | 6476 | 19.00 | train-clean-100  | 5171 | 13015 | The Eta Maiden and the Hatamoto, part 2 | Tales of Old Japan
57460  | 3925 | 8.49  | train-other-500  | 5171 | 13015 | The Ghost of Sakura, part 4 | Tales of Old Japan
57461  | 3915 | 4.48  | dev-other        | 5171 | 13015 | How Tajima Shume was Tormented by a Devil of his Own Creation | Tales of Old Japan
57477  | 5636 | 6.41  | train-other-500  | 5171 | 13015 | Appendix B: On the Birth and Bearing of Children | Tales of Old Japan
57639  | 6009 | 7.65  | train-other-500  | 5185 | 27435 | 00 - Preface and Introduction | Faith of Our Fathers
57643  | 6009 | 10.58 | train-other-500  | 5185 | 27435 | 04 - Chapter 4 - Catholicity | Faith of Our Fathers
57646  | 6009 | 11.78 | train-other-500  | 5185 | 27435 | 07 - Chapter 7 - Infallible Authority of the Church | Faith of Our Fathers
57660  | 3925 | 6.28  | train-other-500  | 5185 | 27435 | 21 - Chapter 20 - The Sacrament of Confirmation | Faith of Our Fathers
57662  | 6177 | 7.03  | train-other-500  | 5185 | 27435 | 23 - Chapter 22 - Communion Under One Kind | Faith of Our Fathers
57667  | 6499 | 4.91  | train-clean-360  | 5185 | 27435 | 28 - Chapter 26, Part 2 - The Sacrament of Penance: On The Relative Morality Of Catholic And Protestant Countries | Faith of Our Fathers
57805  | 5929 | 14.89 | train-other-500  | 5194 | 12067 | 8 - The Banished King | Bee-Man of Orn and Other Fanciful Tales
57826  | 6030 | 9.70  | train-other-500  | 5195 | 19910 | 13 - Roberts, part 1 | Boys' Book of Famous Soldiers
57827  | 6030 | 10.62 | train-other-500  | 5195 | 19910 | 14 - Roberts, part 2 | Boys' Book of Famous Soldiers
57831  | 6006 | 8.49  | train-clean-360  | 5195 | 19910 | 18 - Haig, part 2 | Boys' Book of Famous Soldiers
57832  | 6184 | 7.27  | train-other-500  | 5195 | 19910 | 19 - Joffre, part 1 | Boys' Book of Famous Soldiers
57833  | 6184 | 7.60  | train-other-500  | 5195 | 19910 | 20 - Joffre, part 2 | Boys' Book of Famous Soldiers
57836  | 6098 | 11.80 | train-clean-360  | 5195 | 19910 | 23 - Pershing, part 1 | Boys' Book of Famous Soldiers
57837  | 6098 | 13.27 | train-clean-360  | 5195 | 19910 | 24 - Pershing, part 2 | Boys' Book of Famous Soldiers
58012  | 6080 | 7.87  | train-clean-360  | 5204 | 6711  | Chapter 01 | Philip Dru: Administrator
58025  | 6080 | 7.86  | train-clean-360  | 5204 | 6711  | Chapter 14 | Philip Dru: Administrator
58078  | 4738 | 10.33 | train-other-500  | 5205 | 1365  | Part 4 - John Alden | Courtship of Miles Standish
58090  | 6060 | 9.48  | train-clean-360  | 5206 | 273   | 0 - Preface | Smalcald Articles
58137  | 5635 | 7.04  | train-clean-360  | 5208 | 18734 | Selecting the Faculty | Wit and Humor of America, Vol 03
58142  | 6035 | 9.95  | train-other-500  | 5208 | 18734 | Mr. Stiver's Horse | Wit and Humor of America, Vol 03
58161  | 5456 | 5.81  | train-clean-100  | 5208 | 18734 | Diamond Wedding, The | Wit and Humor of America, Vol 03
58192  | 6032 | 13.85 | train-clean-360  | 5209 | 24968 | Ch. 1 - Where I was Born | Behind the Scenes
58193  | 4731 | 8.75  | train-clean-360  | 5209 | 24968 | Ch. 2 - Girlhood and its Sorrows | Behind the Scenes
58195  | 6106 | 11.76 | train-other-500  | 5209 | 24968 | Ch. 4 - In the Family of Senator Jefferson Davis | Behind the Scenes
58196  | 6106 | 12.16 | train-other-500  | 5209 | 24968 | Ch. 5 - My Introduction to Mrs. Lincoln | Behind the Scenes
58433  | 6115 | 8.08  | train-clean-360  | 5216 | 3030  | 10 - The Escape | Tavern Knight
58440  | 6159 | 10.56 | train-other-500  | 5216 | 3030  | 17 - Joseph Drives a Bargain | Tavern Knight
58755  | 6077 | 9.89  | train-other-500  | 5227 | 33405 | 06 - Air - Chapter VI. The Atmosphere | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58756  | 6077 | 8.70  | train-other-500  | 5227 | 33405 | 07 - Air - Chapter VII. Air Temperature | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58757  | 4969 | 10.66 | train-other-500  | 5227 | 33405 | 08 - Air - Chapter VIII. Cloud Formation | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58759  | 6025 | 8.28  | train-other-500  | 5227 | 33405 | 10 - Air - Chapter X. Wind -- Why it Blows | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58760  | 6025 | 10.90 | train-other-500  | 5227 | 33405 | 11 - Air - Chapter XI. Wind (Continued) | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58761  | 6003 | 9.91  | train-other-500  | 5227 | 33405 | 12 - Air - Chapter XII. Local Winds | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58763  | 5809 | 9.00  | train-clean-360  | 5227 | 33405 | 14 - Air - Chapter XIV. How Dew is Formed | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58776  | 6115 | 11.85 | train-clean-360  | 5227 | 33405 | 27 - Water - Chapter XXVII. Glacial and Preglacial Lakes and Rivers | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58778  | 6115 | 5.16  | train-clean-360  | 5227 | 33405 | 29 - Water - Chapter XXIX. Drainage Before the Ice Age | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58843  | 6104 | 9.29  | train-clean-360  | 5229 | 21647 | Chapter 1 | Subspace Survivors
58845  | 6104 | 15.86 | train-clean-360  | 5229 | 21647 | Chapter 3 | Subspace Survivors
58868  | 6139 | 12.12 | train-clean-360  | 5232 | 15741 | 01 - The Invitations Are Sent | Little Colonel's House Party
58869  | 6139 | 12.96 | train-clean-360  | 5232 | 15741 | 02 - "One Flew Into the Cuckoo's Nest" | Little Colonel's House Party
58876  | 6411 | 18.23 | train-other-500  | 5232 | 15741 | 09 - Her Sacred Promise | Little Colonel's House Party
58929  | 5468 | 5.95  | train-other-500  | 5235 | 113   | "I Won't!" Said Mary | Secret Garden (version 3)
59146  | 5244 | 10.32 | train-other-500  | 5242 | 34277 | Valedictory | Mysterious Disappearance
59150  | 6123 | 4.95  | dev-other        | 5244 | 12600 | 01 - Ch.1: Dostoevsky the Sensationalist | Old and New Masters
59157  | 7148 | 8.83  | train-clean-100  | 5244 | 12600 | 08 - Ch.5.i - Keats: 1. The Biography | Old and New Masters
59167  | 7126 | 10.90 | train-clean-360  | 5244 | 12600 | 18 - Ch.12 - Turgenev | Old and New Masters
59171  | 7402 | 10.65 | train-clean-100  | 5244 | 12600 | 22 - Ch.16 - Mr Bernard Shaw | Old and New Masters
59175  | 7126 | 10.80 | train-clean-360  | 5244 | 12600 | 26 - Ch.19 - Tchehov: The Perfect Story-Teller | Old and New Masters
59185  | 6733 | 10.02 | train-other-500  | 5244 | 12600 | 36 - Ch.26.ii - Mr Rudyard Kipling: 2. The Poet of Life with a Capital Hell | Old and New Masters
59186  | 6123 | 5.11  | dev-other        | 5244 | 12600 | 37 - Ch.27.i - Mr Thomas Hardy: 1. His Genius as a Poet | Old and New Masters
59224  | 3268 | 12.69 | train-other-500  | 5246 | 35211 | 05 - Another Scene at the Battle Front | War
59225  | 3268 | 10.78 | train-other-500  | 5246 | 35211 | 06 - The Phantom Basilica | War
59226  | 3268 | 6.59  | train-other-500  | 5246 | 35211 | 07 - The Flag Which Our Naval Brigade do not Yet Possess | War
59231  | 4703 | 10.56 | train-other-500  | 5246 | 35211 | 12 - Some Words Uttered by Her Majesty, the Queen of the Belgians | War
59234  | 6037 | 3.60  | train-clean-360  | 5246 | 35211 | 15 - Above All Let Us Never Forget! | War
59239  | 6037 | 4.53  | train-clean-360  | 5246 | 35211 | 20 - All-Souls' Day with the Armies at the Front | War
59268  | 5883 | 25.03 | train-clean-360  | 5247 | 18776 | The Shooting-Match | Wit and Humor of America, Vol 04
59283  | 5906 | 6.49  | train-other-500  | 5247 | 18776 | As Good as a Play | Wit and Humor of America, Vol 04
59288  | 5189 | 9.08  | train-clean-360  | 5247 | 18776 | The Loafer and the Squire | Wit and Humor of America, Vol 04
59414  | 6153 | 6.27  | train-other-500  | 5253 | 32167 | 02 - The Ballad of St. Barbara | Ballad of St. Barbara and Other Verses
59777  | 6111 | 10.31 | train-other-500  | 5264 | 33917 | 02 - The Foundation of Faith | Science of Being Well
59779  | 6111 | 10.18 | train-other-500  | 5264 | 33917 | 04 - What to Think | Science of Being Well
59791  | 6111 | 9.66  | train-other-500  | 5264 | 33917 | 16 - Supplementary Instructions | Science of Being Well
60017  | 1901 | 4.56  | train-other-500  | 5271 | 34448 | The Two Sailors | Rick and Ruddy
60173  | 6227 | 17.26 | train-other-500  | 5278 | 675   | 06 - Chapter 4: An American Railroad. Lowell and its Factory System | American Notes for General Circulation
60445  | 7391 | 30.15 | train-other-500  | 5287 | 22396 | 07 - How Sir Perceval Was Taught Chivalry, and Ended the Evil Wrought by Sir Balin's Dolorous Stroke | King Arthur's Knights: The Tales Retold for Boys & Girls
60480  | 6006 | 8.08  | train-clean-360  | 5289 | 35450 | Siamese Cat | Our Cats and All About Them
60489  | 6006 | 8.59  | train-clean-360  | 5289 | 35450 | Diseases of Cats | Our Cats and All About Them
60531  | 4712 | 8.85  | train-other-500  | 5290 | 6424  | Introduction: The Owner of the Voice | Modern Utopia
60535  | 6945 | 30.07 | train-other-500  | 5290 | 6424  | Chapter 3: Utopian Economics, Sections 1-4 | Modern Utopia
60544  | 6211 | 8.90  | train-other-500  | 5290 | 6424  | Chapter 8: My Utopian Self | Modern Utopia
60547  | 6625 | 7.67  | train-other-500  | 5290 | 6424  | Chapter 9: The Samurai, Sections 6-8 | Modern Utopia
60774  | 6494 | 8.53  | train-clean-360  | 5297 | 3439  | 10 - Three Hundred and Ninety-third Night to Three Hundred and Ninety-sixth Night | Book of a Thousand Nights and a Night (Arabian Nights), Volume 05
60781  | 6346 | 6.13  | train-other-500  | 5297 | 3439  | 17 - Four Hundred and Twenty-first Night to Four Hundred and Twenty-fourth Night | Book of a Thousand Nights and a Night (Arabian Nights), Volume 05
60784  | 6346 | 7.51  | train-other-500  | 5297 | 3439  | 20 - Four Hundred and Thirty-third Night to Four Hundred and Thirty-sixth Night | Book of a Thousand Nights and a Night (Arabian Nights), Volume 05
60800  | 6494 | 7.97  | train-clean-360  | 5297 | 3439  | 36 - Four Hundred and Ninety-seventh Night to Five Hundredth Night | Book of a Thousand Nights and a Night (Arabian Nights), Volume 05
60801  | 6494 | 8.65  | train-clean-360  | 5297 | 3439  | 37 - Five Hundred and First Night to Five Hundred and Fourth Night | Book of a Thousand Nights and a Night (Arabian Nights), Volume 05
61313  | 6184 | 8.95  | train-other-500  | 5317 | 16653 | 00 - Preface | Myths of Babylonia and Assyria
61316  | 6782 | 23.36 | train-clean-360  | 5317 | 16653 | 03 - Chapter 2: The Land of Rivers and the God of the Deep | Myths of Babylonia and Assyria
61317  | 6918 | 8.54  | train-clean-360  | 5317 | 16653 | 04 - Chapter 3: Rival Pantheons and Representative Deities | Myths of Babylonia and Assyria
61323  | 6458 | 2.72  | train-clean-360  | 5317 | 16653 | 10 - Chapter 8: Deified Heroes: Etana and Gilgamesh | Myths of Babylonia and Assyria
61334  | 6531 | 21.46 | train-clean-100  | 5317 | 16653 | 21 - Chapter 17: The Hebrews in Assyrian History | Myths of Babylonia and Assyria
61336  | 4198 | 3.71  | test-other       | 5317 | 16653 | 23 - Chapter 19: Assyria's Age of Splendour (Part 1) | Myths of Babylonia and Assyria
61356  | 5968 | 8.99  | train-clean-360  | 5318 | 35486 | The Dance | Great Gold Rush: A Tale of the Klondike
61421  | 5717 | 7.48  | train-clean-360  | 5319 | 361   | 15 - After the Storm | Miss Billy Married
61422  | 5139 | 7.31  | train-clean-360  | 5319 | 361   | 16 - Into Training for Mary Ellen | Miss Billy Married
61724  | 6051 | 10.14 | train-other-500  | 5326 | 35587 | 020 - An Unsafe Position. | Headless Horseman - A Strange Tale of Texas
61725  | 6254 | 10.89 | train-other-500  | 5326 | 35587 | 021 - A Duel within Doors. | Headless Horseman - A Strange Tale of Texas
61727  | 5076 | 10.15 | train-other-500  | 5326 | 35587 | 023 - Vows of Vengeance. | Headless Horseman - A Strange Tale of Texas
61735  | 4153 | 2.16  | dev-other        | 5326 | 35587 | 031 - A Stream Cleverly Crossed. | Headless Horseman - A Strange Tale of Texas
61739  | 6254 | 8.36  | train-other-500  | 5326 | 35587 | 035 - An Uncourteous Host. | Headless Horseman - A Strange Tale of Texas
61741  | 6233 | 6.56  | train-clean-360  | 5326 | 35587 | 037 - A Man Missing. | Headless Horseman - A Strange Tale of Texas
61742  | 6233 | 5.53  | train-clean-360  | 5326 | 35587 | 038 - The Avengers. | Headless Horseman - A Strange Tale of Texas
61743  | 6233 | 5.14  | train-clean-360  | 5326 | 35587 | 039 - The Pool of Blood. | Headless Horseman - A Strange Tale of Texas
61758  | 4586 | 6.34  | train-clean-360  | 5326 | 35587 | 054 - A Prairie Palanquin. | Headless Horseman - A Strange Tale of Texas
61776  | 4586 | 4.70  | train-clean-360  | 5326 | 35587 | 072 - Zeb Stump on the Trail. | Headless Horseman - A Strange Tale of Texas
61777  | 6378 | 7.30  | train-clean-360  | 5326 | 35587 | 073 - The Prairie Island. | Headless Horseman - A Strange Tale of Texas
61780  | 6378 | 9.65  | train-clean-360  | 5326 | 35587 | 076 - Lost in the Chalk. | Headless Horseman - A Strange Tale of Texas
61781  | 6378 | 6.22  | train-clean-360  | 5326 | 35587 | 077 - Another Link. | Headless Horseman - A Strange Tale of Texas
61803  | 6836 | 9.04  | train-clean-100  | 5326 | 35587 | 099 - Attempted Murder and Suicide. | Headless Horseman - A Strange Tale of Texas
61804  | 6836 | 8.56  | train-clean-100  | 5326 | 35587 | 100 - Joy. | Headless Horseman - A Strange Tale of Texas
61943  | 6241 | 2.58  | dev-clean        | 5332 | 18857 | Our Voyage to Iceland | Journey to the Centre of the Earth
61946  | 6241 | 2.34  | dev-clean        | 5332 | 18857 | Our Start - We Meet with Adventures by the Way | Journey to the Centre of the Earth
61948  | 5784 | 2.10  | train-other-500  | 5332 | 18857 | We Reach Mount Sneffels - The "Reykir" | Journey to the Centre of the Earth
61949  | 5784 | 14.57 | train-other-500  | 5332 | 18857 | The Ascent of Mount Sneffels | Journey to the Centre of the Earth
61957  | 6224 | 11.34 | train-other-500  | 5332 | 18857 | Water, Where is it?  A Bitter Disappointment | Journey to the Centre of the Earth
61958  | 6224 | 7.77  | train-other-500  | 5332 | 18857 | Under the Ocean | Journey to the Centre of the Earth
62014  | 5456 | 2.52  | train-clean-100  | 5333 | 19323 | The Woman Who Married an Owl | Wit and Humor of America, Vol 05
62021  | 6276 | 19.43 | train-other-500  | 5333 | 19323 | Simon Starts in the World | Wit and Humor of America, Vol 05
62043  | 5456 | 8.44  | train-clean-100  | 5333 | 19323 | A Bully Boat and a Brag Captain | Wit and Humor of America, Vol 05
62347  | 6215 | 15.60 | train-clean-360  | 5343 | 34000 | 29 - Mrs. Prime Reads Her Recantation. | Rachel Ray
62512  | 6540 | 13.52 | train-other-500  | 5350 | 1268  | 05 - Volume I Chapter 5 | Mysterious Island (version 2)
62516  | 6510 | 13.03 | train-clean-360  | 5350 | 1268  | 09 - Volume I Chapter 9 | Mysterious Island (version 2)
62534  | 6153 | 13.35 | train-other-500  | 5350 | 1268  | 27 - Volume II Chapter 5 | Mysterious Island (version 2)
